Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa03010:Ribosome	79	0.8038258038258038	9.838294625315708E-17	RPL18, RPL17, RPS27P13, RPS8P10, RPL19, RPL14, RPS27P19, RPL13, RPL15, RPLP2, RPL39P27, RPS27P6, RPS4XP6, RPS27P7, RPS27P9, RPS18P12, RPL39P32, RPL12P14, RPS25P8, RPLP0, RPLP1, RPL23P6, RPL26L1, RPL12P19, RPL10, RPL10AP9, RPL11, RPL29P26, RPL12, RPL10AP6, RSL24D1P11, SNORA7A, SNORA7B, RPS27P29, RPL13P12, RPS2P8, RPS27P21, RPS2P5, RPS27P23, RPL39P20, RPS18, RPS19, RPS16, RPS15, RPS12, RPS29P3, RPS13, RPS10, RPS11, RPL13AP7, RPL31P17, RPS4XP13, RPS29P9, RPL21P20, RPL21P29, RPL13AP5, RPL21P28, RPS25, RPS26, RPS27, RPS28, RPL39P13, RPL12P32, RPS29, RPL39P10, RPL12P35, RPS9P4, RPS7P4, RPS20, RPS21, RPS23, RPS24, RPSA, RPL21P14, RPS9, RPSAP8, RPSAP9, RPS6, RPL21P16, RPS5, RPS8, RPS7, RPL18A, RPS26P6, RPL29P11, RPS26P2, RPL29P12, RPLP0P6, RPS26P8, RPL21P128, RPS19P3, RPLP0P2, RPL21P125, RPLP0P3, RPL23AP37, RPL23AP44, RPL21P120, RPS26P39, RPS26P38, RPL12P6, RPL23AP43, RPS26P35, RPL12P2, RPLP2P3, RPS26P31, RPL24P6, RPL26P6, RPS15P5, RPS16P1, RPL21P119, RPS3P3, RPL31P49, RPL41, RPS26P25, LOC100131699, RPL3L, RPS26P20, RPL10P9, RPL10P6, RPL27A, RPL17P7, RPL37, RPL21P105, RPL38, RPL39, RPL17P9, RPL13AP18, RPL30, RPL13AP16, RPL32, RPS11P5, RPL31, RPL34, RPS6P1, RPS12P4, RPS26P50, RPS12P9, RPS26P53, RPS26P54, RPS16P10, RPSAP19, RPSAP18, RPSAP15, RPL26, RPL27, RPL24, RPSAP12, RPL28, RPL29, LOC100130107, RPL23, RPL22, RPL21, RPS15AP24, RPL36A, RPL17P39, RPL7AP27, RPS27L, RPL21P93, RPL21P87, RPS27A, RPL36AL, RPS15AP12, RPS15AP11, RPL35A, RPL7AP30, RPL26P33, RPS15AP17, RPL21P80, LOC729046, RPL9P25, RPS6P25, RPS3AP5, RPL15P7, RPS15AP19, RPL15P3, LOC653881, RPSAP29, RPL22P11, UBA52, RPL17P18, RPS2P55, RPL21P131, RPL21P134, RPSAP61, RPL7, RPL6, RPL9, RPSAP58, RPL8, RPL3, RPL17P20, RPL5, RPL26P19, RPL4, RPL7A, RPL10A, RPL17P22, RPS2P51, RPL26P16, RPS29P11, RPL23A, RPL7AP11, RPS29P17, RPS29P16, HNRNPH2, RPL21P98, RPL21P97, RPS7P10, RPL37A, RPS7P11, RPL17P33, RPL17P34, RPL17P36, RPL10P15, RPL8P2, RPL7AP66, RPL6P27, RPL7AP62, RPS2, RPL10P16, RPS3, RPL5P1, RPL7P20, RPS3A, RPL7P24, RPL4P4, RPL7P23, RPL4P5, RPL7P26, RPL21P46, RPL21P45, RPS10P11, RPS10P13, RPS12P11, RPL15P22, RPS4X, RPL6P10, RPL7AP70, RPL23AP65, RPL15P18, RPL15P17, RPL21P39, RPL7P32, RPL23AP63, RPL5P34, RPL6P19, RPL21P37, RPS18P5, RPS2P17, RPS3AP49, RPS10P22, RPS3AP47, RPS27AP11, RPS15A, RPS2P11, RPS27AP12, RPS2P12, RPL36AP49, RPS27AP16, RPL36AP51, RPL23AP75, RSL24D1, RPS13P8, RPL21P69, RPS13P2, RPS10P7, RPS10P4, RPS8P8, RPS2P20, RPL36AP37, RPS28P6, RPL13A, RPS28P9, RPL29P9, RPL7P16, RPL19P12, RPL18AP6, RPL21P53	2436	87	5085	1.8954900628503484	2.1871393585115584E-14	2.1871393585115584E-14	1.4432899320127035E-13
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	106	1.0785510785510786	3.886637642505512E-8	PPP2R5B, PPP2R5A, BTRC, PPP2R5D, PPP2R5C, MMP7, PRKX, MAP3K7, WNT4, WNT3, PRKACA, PRKACB, CUL1, WNT10A, VANGL1, ROCK1, ROCK2, VANGL2, CHP2, SKP1, MAPK9, MAPK8, PPP2R5E, LOC728622, WNT5A, WNT5B, CXXC4, RBX1, RAC2, RAC3, RAC1, AXIN2, AXIN1, TCF7, LY6G5B, SMAD4, SMAD3, SMAD2, PORCN, SFRP5, SFRP1, SFRP2, SFRP4, PPARD, PLCB3, PLCB4, RHOA, SOX17, MYC, PLCB2, FOSL1, PRKCA, PPP2R1B, TBL1XR1, PPP2R1A, TP53, LEF1, PRKCG, PRKCB, SENP2, CTNNBIP1, CCND1, PSEN1, CCND3, CCND2, WNT9B, SIAH1, RUVBL1, WNT9A, WNT16, NKD1, CAMK2G, PPP3R1, TCF7L2, TCF7L1, CHD8, PPP2CA, PPP2CB, PPP3CB, CAMK2D, PPP3CC, NFATC4, CAMK2B, PPP3CA, NFATC2, NFATC3, CAMK2A, NFATC1, WNT8B, FZD9, FZD8, NLK, CSNK2B, FZD1, FZD3, MAPK10, FZD5, FZD4, FZD7, WNT2B, FZD6, WNT7B, ROCK1P1, LRP6, TBL1X, WNT7A, LRP5, TBL1Y	2436	151	5085	1.4653541252079734	7.656646997311611E-6	3.82833082668288E-6	4.8594389345790745E-5
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	88	0.8954008954008954	3.110012921227972E-7	LOC442113, MAGED1, BDNF, MAP3K5, CDC42P2, PIK3CA, MAP2K7, MAP2K5, IRS4, PIK3CG, IRS2, BRAF, PIK3CB, RELA, PIK3CD, ATF4C, MAPK1, CAMK4, MAPK3, RIPK2, MAPK9, MAPK8, MAPK7, NGF, NFKBIE, NFKBIB, NFKBIA, MAPKAPK2, LOC407835, IRAK4, KRAS, RAC1, TRAF6, ARHGDIA, ARHGDIB, NTF4, NTF3, MAP2K1, MAP2K2, PTPN11, NTRK3, ATF4, PLCG1, PLCG2, NTRK2, RAP1A, RAP1B, LOC100271831, NFKB1, LOC440917, CDC42, RHOA, SHC1, SHC3, SHC4, TP53, LOC100127984, KIDINS220, PRKCD, PSEN1, SORT1, NGFR, YWHAZ, CAMK2G, MAP3K3, MAP3K1, BCL2, SOS1, SOS2, CAMK2D, CAMK2B, PIK3R3, CAMK2A, PIK3R1, PIK3R2, PDK1, LOC344593, YWHAB, RAF1, MAPK11, MAPK10, BAD, YWHAE, TP73, RPS6KA5, NRAS, YWHAG, RPS6KA3, RPS6KA4, YWHAH, MAPK12, RPS6KA1, MAPK13, RPS6KA2, BAX, CALM3, CALM2, CALM1	2436	124	5085	1.4814079135547433	6.126538728279396E-5	2.0422212824833252E-5	3.8884237747449646E-4
KEGG_PATHWAY	hsa04120:Ubiquitin mediated proteolysis	92	0.9361009361009361	7.0965377827521735E-6	BTRC, CDC16, CUL3, CUL2, CUL5, CUL7, KLHL9, LOC100132973, ITCH, CUL1, ANAPC1, ANAPC5, UBE2MP1, SOCS3, SOCS1, SKP2, UBE2J1, SKP1, TRIM37, PIAS4, UBR5, PIAS2, PIAS1, ANAPC7, LOC728622, FZR1, SYVN1, UBA7, UBA6, KEAP1, CDC34, ANAPC11, RBX1, UBE2D4, FBXW7, UBE2D3, UBE2D2, UBE2D3P, LOC652346, LOC100133982, TRAF6, UBE2D1, UBE2L6, CDC23, CDC20, UBE2L3, CDC27, BRCA1, CBLB, RNF7, UBA1, NEDD4, UBA3, SMURF2, SMURF1, UBE2E2, UBE2E1, UBE2G1, UBE2G2, LOC730429, FANCL, UBE2A, UBE2I, HERC3, UBE2H, UBE2NL, HERC2, HERC1, UBE2B, RFWD2, UBE2N, UBE2O, UBE2M, KLHL13, MDM2, UBE2W, SIAH1, UBE2Z, UBE3B, UBE3A, PML, UBE3C, LOC100133898, UBE2R2, MAP3K1, TRIP12, UBE4A, VHL, CBL, BIRC6, PARK2, UBE2Q2, MID1, UBE2Q1, CUL4A, TCEB2, DET1, TCEB1, CUL4B	2436	137	5085	1.4017834669734996	0.0013970461249879218	3.494446559307862E-4	0.008872397007675392
KEGG_PATHWAY	hsa03050:Proteasome	38	0.38665038665038665	1.3523225938744402E-5	PSMB10, SHFM1, PSMA7, PSMB5, PSMB4, PSMF1, PSMB7, PSMB6, PSMB1, PSMB3, PSMD1, PSMB2, PSMD2, PSMD3, PSMD4, PSMD6, PSMD7, PSMD8, LOC643668, PSMB8, PSMB9, PSMA2, PSMA1, PSMC6, PSMD13, PSMC5, PSMA6, PSME1, PSMC4, PSMD12, PSMA5, PSMD11, PSME2, PSMC3, PSMC2, PSMA4, PSMA3, PSMC1, POMP, LOC652826	2436	47	5085	1.6877161723089824	0.0026605479756440786	5.326767820292844E-4	0.016906694254115173
KEGG_PATHWAY	hsa04110:Cell cycle	84	0.8547008547008548	1.8316486941985657E-5	MAD1L1, CDC14A, CDC14B, TGFB3, PKMYT1, TTK, PTTG2, CDC16, PTTG1, TGFB1, TGFB2, CCNE2, LOC440917, CCNE1, CDC45, RAD21, MCM7, ORC4L, CCNA1, MYC, CCNA2, CUL1, LOC651610, ANAPC1, CDC7, CDC6, CDK1, ANAPC5, RBL2, CCNH, RBL1, TP53, SKP2, ESPL1, LOC651921, RB1, SKP1, MCM2, MCM3, MCM4, WEE1, MCM5, ORC1L, WEE2, MCM6, CCND1, MAD2L1, CCND3, CCND2, BUB1B, ORC5L, MDM2, ANAPC7, GADD45B, LOC728622, YWHAZ, FZR1, PRKDC, ANAPC11, ZBTB17, LOC100133898, RBX1, ORC2L, LOC648152, LOC100133982, BUB1, TFDP2, BUB3, TFDP1, SMAD4, YWHAB, SMAD3, CDC23, CDC20, SMAD2, ATR, CDC25C, CDC27, YWHAE, SMC3, ATM, CDC25A, CDC25B, CCNB1, CCNB3, YWHAG, CCNB2, YWHAH, PLK1, PCNA, LOC731751, SMC1A	2436	125	5085	1.4027586206896552	0.0036018785908458195	6.012160261896771E-4	0.02289858271380396
KEGG_PATHWAY	hsa04350:TGF-beta signaling pathway	62	0.6308506308506309	1.9240769435475612E-5	NOG, LTBP1, ACVRL1, LOC100271831, GDF5, TGFB3, RPS6KB2, RPS6KB1, TGFB1, TGFB2, ACVR1B, ZFYVE9, ZFYVE16, LOC643778, RHOA, MYC, CUL1, PITX2, PPP2R1B, PPP2R1A, ROCK1, RBL2, ROCK2, NODAL, RBL1, SKP1, MAPK1, ACVR2A, ACVR2B, INHBE, MAPK3, LOC728622, ACVR1, BMPR2, RBX1, PPP2CA, PPP2CB, THBS1, THBS2, THBS3, THBS4, TFDP1, BMP4, BMP2, SMAD9, SMAD7, SMAD6, TGFBR1, SMAD5, TGFBR2, SMAD4, SMAD3, SMAD2, SMAD1, SP1, ROCK1P1, SMURF2, SMURF1, BMPR1B, BMP7, CHRD, BMP8B, BMP5, BMP6, BMPR1A	2436	87	5085	1.4875997961610328	0.003783293288761147	5.413488527588051E-4	0.02405395803810606
KEGG_PATHWAY	hsa05210:Colorectal cancer	60	0.6105006105006106	2.4200133015628736E-5	LOC100271831, TGFB3, MLH1, TGFB1, TGFB2, ACVR1B, CASP3, CASP9, PIK3CA, MYC, PIK3CG, BRAF, PIK3CB, PIK3CD, CYCS, TP53, LEF1, MAPK1, CCND1, MAPK3, PDGFRA, PDGFRB, MAPK9, MAPK8, TCF7L2, TCF7L1, KRAS, RAC2, RAC3, BCL2, SOS1, SOS2, RAC1, PIK3R3, AXIN2, PIK3R1, AXIN1, PIK3R2, FZD9, FZD8, TCF7, MSH3, MAP2K1, MSH2, TGFBR1, MET, TGFBR2, FZD1, SMAD4, SMAD3, RAF1, FZD3, SMAD2, BAD, MAPK10, FZD5, FZD4, RALGDS, FZD7, FZD6, BAX	2436	84	5085	1.4910274454609431	0.004756137478298839	5.957579521140843E-4	0.03025307188733173
KEGG_PATHWAY	hsa05212:Pancreatic cancer	52	0.5291005291005291	6.025972387368751E-5	PGF, LOC100271831, TGFB3, NFKB1, TGFB1, TGFB2, CDC42, ACVR1B, CASP9, CDC42P2, RALB, RALA, TGFA, PIK3CA, PIK3CG, PLD1, BRAF, PIK3CB, RELA, ARHGEF6, PIK3CD, TP53, RB1, RAD51, VEGFB, MAPK1, VEGFC, CCND1, VEGFA, MAPK3, MAPK9, MAPK8, BCL2L1, KRAS, RAC2, RAC3, RAC1, PIK3R3, PIK3R1, PIK3R2, MAP2K1, TGFBR1, TGFBR2, SMAD4, SMAD3, BRCA2, RAF1, SMAD2, MAPK10, BAD, STAT1, RALGDS, STAT3, IKBKG	2436	72	5085	1.5075944170771758	0.011801334784140138	0.0013181885689738104	0.07531626893491072
KEGG_PATHWAY	hsa04370:VEGF signaling pathway	53	0.5392755392755393	1.2647252566719833E-4	LOC100271831, CDC42, CASP9, CDC42P2, PIK3CA, NOS3, PRKCA, PIK3CG, PIK3CB, PIK3CD, CHP2, PRKCG, PRKCB, MAPK1, SH2D2A, MAPK3, VEGFA, PLA2G6, PLA2G3, PPP3R1, MAPKAPK3, MAPKAPK2, SRC, PXN, LOC407835, JMJD7-PLA2G4B, PTK2, KRAS, RAC2, RAC3, PLA2G12A, RAC1, PPP3CB, PPP3CC, NFATC4, PPP3CA, PIK3R3, NFATC2, NFATC3, PIK3R1, NFATC1, PIK3R2, PLA2G10, SPHK2, MAP2K1, MAP2K2, SPHK1, RAF1, MAPK11, BAD, NRAS, PLA2G4A, PLCG1, MAPK12, MAPK13, JMJD7, PLCG2, PLA2G4B	2436	75	5085	1.4751231527093598	0.02460880540339594	0.002488564698705953	0.15801287777624795
